transaction_id,customer_id,product_id,category,price,quantity,timestamp
T01123,C78326,P30025,Apparel,253.73,1,2024-01-05 06:57:17+00:00
T01124,C55623,P98187,Electronics,97.94,1,2024-11-13 15:33:36+00:00
T01125,C45518,P29871,Beauty,316.4,2,2024-11-26 01:49:15+00:00
T01126,C64714,P91433,Home,46.19,4,2024-03-16 23:51:51+00:00
T01127,C44586,P83260,Apparel,545.53,10,2024-11-05 20:37:36+00:00
T01128,C55019,P47626,Apparel,603.01,8,2024-11-08 02:24:41+00:00
T01129,C74378,P18683,Sports,156.63,3,2024-05-21 20:17:20+00:00
T01130,C91778,P96321,Apparel,521.52,4,2024-03-02 20:24:31+00:00
T01131,C23276,P99873,Beauty,422.17,8,2024-07-21 10:48:50+00:00
T01132,C32075,P97053,Apparel,743.81,10,2024-08-29 00:06:47+00:00
T01133,C61309,P74694,Books,745.76,8,2024-06-22 23:29:49+00:00
T01134,C12588,P35093,Books,491.37,1,2024-10-04 18:49:50+00:00
T01135,C72381,P23240,Apparel,729.31,4,2024-05-30 11:46:33+00:00
T01136,C83022,P82042,Home,877.47,4,2024-09-01 09:10:45+00:00
T01137,C69805,P43964,Apparel,376.19,9,2024-01-23 08:53:40+00:00
T01138,C34029,P74686,Toys,868.52,3,2024-08-16 05:46:01+00:00
T01139,C29225,P44303,Sports,645.67,8,2024-03-27 22:06:17+00:00
T01140,C62439,P58358,Apparel,350.55,1,2024-07-11 12:42:17+00:00
T01141,C97363,P11027,Apparel,171.04,1,2024-12-30 08:40:28+00:00
T01142,C24658,P98480,Electronics,600.31,6,2024-03-27 16:35:14+00:00
T01143,C26743,P57076,Toys,913.76,6,2024-08-18 08:56:04+00:00
T01144,C18908,P72701,Home,425.86,10,2024-10-11 06:30:57+00:00
T01145,C63186,P29297,Sports,90.06,9,2024-06-15 20:07:05+00:00
T01146,C38717,P44445,Sports,942.64,2,2024-09-08 08:33:42+00:00
T01147,C32793,P99241,Beauty,94.61,3,2024-09-04 07:14:58+00:00
T01148,C32513,P99161,Sports,350.22,3,2024-09-04 06:51:05+00:00
T01149,C99236,P53924,Toys,603.83,7,2024-01-08 01:53:32+00:00
T01150,C21243,P63818,Home,968.88,10,2024-05-28 09:03:05+00:00
T01151,C98877,P85243,Toys,215.61,3,2024-04-27 10:14:54+00:00
T01152,C80446,P13878,Home,514.83,2,2024-03-17 15:41:15+00:00
T01153,C14666,P61473,Books,579.01,8,2024-09-13 00:49:07+00:00
T01154,C69171,P61091,Electronics,539.83,5,2024-12-29 10:10:56+00:00
T01155,C26261,P62810,Home,559.04,3,2024-04-10 21:57:21+00:00
T01156,C89801,P63867,Home,159.07,1,2024-05-13 15:45:41+00:00
T01157,C31554,P22566,Toys,174.97,9,2024-01-06 18:20:55+00:00
T01158,C72644,P28854,Toys,836.77,2,2024-07-06 13:30:08+00:00
T01159,C22300,P61318,Sports,354.8,3,2024-04-27 10:30:47+00:00
T01160,C32785,P89274,Apparel,658.31,10,2024-04-27 13:28:06+00:00
T01161,C69077,P19066,Apparel,723.66,1,2024-02-27 06:14:48+00:00
T01162,C23154,P16189,Home,36.96,9,2024-02-14 13:28:54+00:00
T01163,C69596,P85797,Apparel,775.47,8,2024-03-20 19:17:38+00:00
T01164,C90446,P18558,Sports,465.84,7,2024-01-27 15:46:59+00:00
T01165,C65741,P77384,Sports,97.89,1,2024-08-20 15:50:10+00:00
T01166,C39071,P62825,Books,674.3,4,2024-06-13 02:09:47+00:00
T01167,C67879,P51541,Beauty,689.29,2,2024-04-14 16:53:50+00:00
T01168,C96688,P20634,Electronics,907.51,10,2024-05-13 14:37:38+00:00
T01169,C75531,P39049,Apparel,693.66,2,2024-10-11 00:35:50+00:00
T01170,C26385,P67729,Apparel,135.17,10,2024-05-26 20:30:29+00:00
T01171,C47085,P52239,Beauty,606.3,2,2024-04-19 17:50:48+00:00
T01172,C61534,P30598,Sports,762.89,1,2024-07-02 00:38:44+00:00
T01173,C76406,P49654,Apparel,41.62,3,2024-09-11 13:40:43+00:00
T01174,C63881,P95353,Toys,468.7,10,2024-05-25 13:26:30+00:00
T01175,C15063,P57164,Electronics,552.17,9,2024-03-17 00:50:37+00:00
T01176,C55710,P80447,Home,460.4,8,2024-08-17 06:31:15+00:00
T01177,C46440,P31355,Books,64.12,3,2024-04-11 23:55:07+00:00
T01178,C11010,P87716,Apparel,644.73,7,2024-07-23 04:01:48+00:00
T01179,C95236,P47952,Electronics,459.25,9,2024-09-27 13:59:13+00:00
T01180,C32266,P12230,Toys,582.87,7,2024-10-03 11:22:02+00:00
T01181,C74699,P76713,Home,903.44,6,2024-03-02 18:53:19+00:00
T01182,C59146,P11273,Beauty,401.07,7,2024-10-04 20:14:38+00:00
T01183,C15664,P88755,Electronics,578.71,4,2024-10-23 08:00:25+00:00
T01184,C32828,P81245,Books,898.55,10,2024-06-27 05:47:49+00:00
T01185,C81024,P63404,Books,586.71,1,2024-05-24 11:52:02+00:00
T01186,C59219,P66053,Books,195.76,3,2024-04-24 15:56:25+00:00
T01187,C62020,P93779,Beauty,709.56,4,2024-04-02 16:26:26+00:00
T01188,C11899,P11632,Books,195.86,9,2024-07-31 00:25:11+00:00
T01189,C37426,P13043,Toys,270.08,9,2024-08-30 05:26:10+00:00
T01190,C80331,P89167,Home,163.51,10,2024-09-04 23:40:39+00:00
T01191,C66890,P40810,Electronics,335.13,4,2024-10-06 02:31:29+00:00
T01192,C38910,P33399,Home,321.61,7,2024-03-31 12:37:08+00:00
T01193,C90608,P67619,Apparel,417.19,3,2024-04-10 16:45:09+00:00
T01194,C71202,P86295,Beauty,376.86,6,2024-07-02 10:43:02+00:00
T01195,C12548,P98874,Books,694.61,5,2024-01-27 02:58:05+00:00
T01196,C42714,P85689,Electronics,729.5,4,2024-10-06 17:54:54+00:00
T01197,C23717,P60650,Books,156.2,9,2024-05-29 12:52:59+00:00
T01198,C89600,P36192,Electronics,546.52,1,2024-09-03 15:14:53+00:00
T01199,C52558,P32592,Apparel,164.75,7,2024-08-12 03:09:23+00:00
T01200,C47139,P94443,Toys,626.32,9,2024-03-14 07:19:10+00:00
T01201,C13675,P23055,Home,33.89,3,2024-08-03 16:27:49+00:00
T01202,C81069,P64895,Home,422.29,2,2024-08-22 07:20:28+00:00
T01203,C12929,P57353,Sports,348.8,3,2024-03-15 09:15:38+00:00
T01204,C76020,P52233,Sports,320.49,8,2024-04-13 09:46:31+00:00
T01205,C37512,P72495,Books,34.93,8,2024-06-17 07:46:35+00:00
T01206,C82498,P95237,Apparel,419.61,2,2024-09-21 21:37:35+00:00
T01207,C10593,P94904,Apparel,93.51,1,2024-05-30 10:14:02+00:00
T01208,C18963,P59317,Books,535.6,9,2024-05-13 02:33:59+00:00
T01209,C90481,P62826,Apparel,83.33,6,2024-08-27 14:22:58+00:00
T01210,C57866,P73299,Books,708.81,9,2024-05-30 08:16:01+00:00
T01211,C95215,P67598,Apparel,409.91,3,2024-10-29 03:19:23+00:00
T01212,C43904,P64737,Books,310.75,8,2024-07-12 07:56:53+00:00
T01213,C52451,P63749,Sports,183.94,10,2024-12-23 20:01:30+00:00
T01214,C54815,P70985,Sports,504.61,5,2024-02-05 08:29:52+00:00
T01215,C97155,P11645,Toys,888.58,3,2024-03-04 23:53:51+00:00
T01216,C29640,P68808,Electronics,383.82,5,2024-04-20 20:48:56+00:00
T01217,C70317,P18952,Home,158.37,6,2024-10-04 01:42:24+00:00
T01218,C22394,P39916,Books,851.8,6,2024-10-12 15:53:27+00:00
T01219,C46273,P86740,Apparel,91.72,6,2024-07-12 15:37:21+00:00
T01220,C60404,P61790,Sports,351.4,4,2024-04-24 20:08:45+00:00
T01221,C37518,P91611,Books,942.92,4,2024-03-16 17:40:35+00:00
T01222,C52811,P79110,Books,292.82,8,2024-02-09 19:05:05+00:00
T01223,C43209,P46545,Sports,642.25,3,2024-06-04 10:37:48+00:00
T01224,C11425,P35501,Home,835.73,3,2024-04-14 12:09:12+00:00
T01225,C20571,P94683,Home,699.48,3,2024-03-30 15:26:09+00:00
T01226,C25072,P22901,Beauty,691.79,5,2024-09-13 05:03:39+00:00
T01227,C49671,P36111,Home,242.67,6,2024-11-08 21:25:53+00:00
T01228,C92022,P28668,Electronics,811.97,7,2024-08-09 14:53:29+00:00
T01229,C14989,P97502,Electronics,133.29,10,2024-07-03 15:04:10+00:00
T01230,C75990,P62058,Electronics,418.24,10,2024-06-12 08:36:09+00:00
T01231,C39538,P64745,Apparel,747.12,2,2024-12-05 17:05:46+00:00
T01232,C84077,P43386,Home,53.61,10,2024-12-28 05:55:56+00:00
T01233,C50427,P61468,Sports,122.82,5,2024-05-10 18:47:20+00:00
T01234,C21902,P20440,Electronics,771.81,7,2024-05-20 06:07:02+00:00
T01235,C86572,P98861,Electronics,420.54,2,2024-08-23 10:31:26+00:00
T01236,C32592,P71370,Electronics,43.14,2,2024-05-22 09:22:03+00:00
T01237,C43915,P57958,Home,818.49,9,2024-10-23 19:50:07+00:00
T01238,C30387,P38316,Electronics,371.63,10,2024-07-28 00:13:55+00:00
T01239,C98469,P84083,Books,353.89,8,2024-03-10 11:10:26+00:00
T01240,C80231,P90628,Home,856.83,10,2024-10-01 17:53:53+00:00
T01241,C85188,P38322,Toys,875.42,1,2024-03-24 19:14:20+00:00
T01242,C76018,P26308,Apparel,966.83,3,2024-04-24 23:16:43+00:00
T01243,C36146,P25884,Apparel,303.97,6,2024-10-12 15:51:43+00:00
T01244,C61551,P83914,Sports,787.54,6,2024-04-15 03:25:45+00:00
T01245,C19085,P21749,Books,611.61,1,2024-08-19 14:16:24+00:00
T01246,C99209,P83094,Sports,513.3,1,2024-09-09 14:21:53+00:00
T01247,C55578,P73398,Books,288.2,8,2024-04-02 22:19:16+00:00
T01248,C16639,P84119,Apparel,365.76,4,2024-06-30 02:55:28+00:00
T01249,C72994,P42891,Apparel,901.73,7,2024-02-27 04:19:35+00:00
T01250,C13119,P93593,Sports,16.17,2,2024-11-09 20:12:55+00:00
T01251,C22188,P35846,Beauty,43.99,10,2024-06-08 10:09:30+00:00
T01252,C13554,P31833,Beauty,851.92,4,2024-05-25 23:50:05+00:00
T01253,C33085,P61436,Electronics,347.95,9,2024-12-07 02:17:51+00:00
T01254,C62099,P47369,Sports,387.99,7,2024-10-18 16:07:47+00:00
T01255,C15114,P81392,Home,677.2,8,2024-05-05 03:45:39+00:00
T01256,C75173,P48777,Toys,733.91,2,2024-02-20 14:06:15+00:00
T01257,C74611,P50315,Home,895.86,8,2024-10-22 16:06:09+00:00
T01258,C46511,P93217,Beauty,879.02,3,2024-06-28 18:59:13+00:00
T01259,C40949,P74326,Sports,179.12,3,2024-10-31 03:19:05+00:00
T01260,C59537,P54757,Books,403.53,10,2024-12-27 18:31:03+00:00
T01261,C72219,P36717,Apparel,697.08,8,2024-07-25 22:05:33+00:00
T01262,C27469,P99717,Books,304.26,10,2024-04-25 04:07:34+00:00
T01263,C32657,P92435,Apparel,141.35,3,2024-01-17 06:25:28+00:00
T01264,C55897,P80071,Beauty,303.43,3,2024-12-16 07:25:50+00:00
T01265,C96932,P26348,Books,40.09,8,2024-03-16 22:01:41+00:00
T01266,C50337,P78229,Sports,563.64,5,2024-05-18 14:39:14+00:00
T01267,C66561,P94832,Home,595.08,8,2024-07-07 13:38:02+00:00
T01268,C25864,P60236,Beauty,904.05,7,2024-07-01 18:04:25+00:00
T01269,C21959,P66718,Apparel,831.35,6,2024-02-18 04:29:20+00:00
T01270,C30266,P85713,Books,197.58,5,2024-02-22 11:28:26+00:00
T01271,C12873,P58068,Books,654.68,10,2024-05-22 03:41:06+00:00
T01272,C51772,P91925,Books,184.0,6,2024-05-09 10:45:57+00:00
T01273,C10748,P15358,Sports,783.29,5,2024-11-06 00:27:52+00:00
T01274,C60090,P69077,Books,794.29,1,2024-06-08 05:30:39+00:00
T01275,C15425,P80492,Apparel,825.94,1,2024-03-25 06:55:01+00:00
T01276,C32147,P30298,Home,166.56,7,2024-05-18 11:39:03+00:00
T01277,C35371,P60783,Books,514.59,9,2024-03-31 13:27:36+00:00
T01278,C10535,P78517,Toys,388.31,10,2024-12-25 22:31:29+00:00
T01279,C96726,P73296,Home,233.14,3,2024-03-01 13:07:43+00:00
T01280,C58621,P46865,Electronics,392.05,9,2024-04-06 22:57:16+00:00
T01281,C17340,P83601,Beauty,937.51,2,2024-05-07 16:24:09+00:00
T01282,C66715,P35934,Electronics,365.75,7,2024-04-30 22:42:48+00:00
T01283,C55815,P76572,Beauty,123.63,9,2024-10-26 09:14:42+00:00
T01284,C54107,P62767,Apparel,780.65,3,2024-03-23 12:50:48+00:00
T01285,C49782,P34690,Electronics,829.4,1,2024-12-10 19:39:26+00:00
T01286,C89801,P89416,Electronics,301.57,9,2024-12-26 02:04:51+00:00
T01287,C70207,P57038,Beauty,59.61,7,2024-01-05 11:24:37+00:00
T01288,C65643,P99460,Sports,113.13,5,2024-08-02 19:05:35+00:00
T01289,C97138,P53220,Apparel,815.38,2,2024-01-16 15:22:17+00:00
T01290,C36436,P68200,Electronics,358.27,8,2024-08-16 00:53:11+00:00
T01291,C37889,P85924,Apparel,440.12,8,2024-07-15 16:58:31+00:00
T01292,C11622,P72389,Apparel,718.78,3,2024-08-15 19:56:00+00:00
T01293,C65711,P54234,Apparel,536.06,4,2024-07-10 03:28:42+00:00
T01294,C34989,P45568,Home,385.36,1,2024-05-18 21:37:50+00:00
T01295,C80456,P79396,Electronics,500.29,8,2024-10-10 08:57:39+00:00
T01296,C11707,P46337,Apparel,170.82,3,2024-04-17 23:39:57+00:00
T01297,C22537,P75806,Electronics,744.35,5,2024-08-10 16:18:55+00:00
T01298,C54173,P46388,Electronics,577.22,8,2024-08-05 01:20:20+00:00
T01299,C34157,P17609,Electronics,320.78,10,2024-03-14 12:03:31+00:00
T01300,C37117,P41796,Home,812.93,10,2024-08-29 13:27:17+00:00
T01301,C35184,P63063,Beauty,21.48,10,2024-05-03 00:30:08+00:00
T01302,C81958,P28161,Sports,147.64,6,2024-02-28 04:56:16+00:00
T01303,C20632,P68946,Apparel,244.99,8,2024-04-27 23:13:07+00:00
T01304,C29953,P52899,Electronics,525.81,3,2024-11-20 18:49:27+00:00
T01305,C41819,P97532,Home,625.82,6,2024-09-30 17:14:02+00:00
T01306,C39279,P97188,Books,281.54,4,2024-01-25 14:51:19+00:00
T01307,C40274,P14274,Books,437.29,1,2024-07-20 06:07:07+00:00
T01308,C28597,P91934,Beauty,274.18,8,2024-11-04 08:07:38+00:00
T01309,C32242,P17537,Toys,273.7,9,2024-09-12 14:19:18+00:00
T01310,C74267,P28777,Home,489.36,3,2024-07-30 14:44:17+00:00
T01311,C71529,P60115,Apparel,413.55,2,2024-12-31 14:13:39+00:00
T01312,C71009,P58892,Home,874.35,9,2024-03-24 00:04:18+00:00
T01313,C90350,P94348,Toys,59.63,7,2024-01-22 12:33:01+00:00
T01314,C89089,P45459,Books,766.23,3,2024-01-24 20:10:17+00:00
T01315,C99307,P89527,Apparel,189.47,10,2024-07-29 02:44:54+00:00
T01316,C69493,P59055,Apparel,273.2,8,2024-05-10 16:28:50+00:00
T01317,C86486,P19902,Books,375.96,7,2024-08-29 18:19:53+00:00
T01318,C14781,P28864,Beauty,503.65,1,2024-07-29 13:34:06+00:00
T01319,C29104,P60072,Beauty,622.84,2,2024-11-20 15:52:45+00:00
T01320,C33987,P80509,Electronics,413.11,9,2024-12-25 17:18:40+00:00
T01321,C63941,P66279,Toys,67.73,9,2024-02-28 18:53:51+00:00
T01322,C30154,P57803,Books,35.23,5,2024-11-23 13:05:14+00:00
T01323,C18127,P58990,Sports,594.89,8,2024-02-05 07:39:56+00:00
T01324,C44914,P30913,Sports,798.59,4,2024-05-02 23:44:59+00:00
T01325,C77806,P68435,Home,847.31,8,2024-05-18 18:58:04+00:00
T01326,C18202,P51518,Sports,818.06,8,2024-09-26 16:22:28+00:00
T01327,C55849,P16512,Sports,797.42,5,2024-12-05 11:55:50+00:00
T01328,C27893,P22286,Toys,206.23,5,2024-08-28 06:22:14+00:00
T01329,C10627,P16502,Electronics,981.64,7,2024-04-03 05:36:15+00:00
T01330,C85523,P79754,Electronics,651.51,5,2024-07-11 22:07:42+00:00
T01331,C94149,P96543,Beauty,535.82,9,2024-07-25 19:46:26+00:00
T01332,C38925,P13656,Sports,598.43,2,2024-06-24 22:07:02+00:00
T01333,C16680,P25918,Toys,158.59,9,2024-09-01 21:00:22+00:00
T01334,C92308,P79827,Toys,799.62,8,2024-01-10 20:43:05+00:00
T01335,C61990,P16252,Books,513.39,9,2024-12-30 12:50:01+00:00
T01336,C41045,P72591,Apparel,825.55,4,2024-10-25 00:53:54+00:00
T01337,C14440,P84268,Beauty,833.74,8,2024-01-02 12:36:07+00:00
T01338,C54170,P72648,Sports,416.62,3,2024-06-09 21:52:05+00:00
T01339,C32081,P10156,Books,854.12,5,2024-06-06 15:36:52+00:00
T01340,C74412,P98438,Beauty,517.16,6,2024-09-04 19:16:07+00:00
T01341,C44536,P37506,Toys,133.45,9,2024-07-17 20:32:03+00:00
T01342,C46539,P85639,Books,562.21,8,2024-06-16 22:47:42+00:00
T01343,C19433,P12522,Beauty,577.94,6,2024-05-19 08:34:51+00:00
T01344,C73648,P68191,Toys,194.69,9,2024-06-16 17:03:17+00:00
T01345,C58783,P62094,Apparel,164.35,2,2024-06-01 21:38:16+00:00
T01346,C48805,P13217,Sports,912.05,5,2024-02-11 16:56:35+00:00
T01347,C99877,P53094,Books,665.29,2,2024-01-02 10:23:55+00:00
T01348,C37465,P76654,Books,985.26,10,2024-11-26 16:04:05+00:00
T01349,C78973,P46308,Books,553.38,4,2024-07-11 13:13:56+00:00
T01350,C16721,P65888,Apparel,893.1,10,2024-01-04 20:13:21+00:00
T01351,C53784,P46858,Toys,606.13,10,2024-12-22 09:10:45+00:00
T01352,C58325,P33974,Toys,104.69,4,2024-11-29 16:20:56+00:00
T01353,C23513,P80564,Sports,896.15,7,2024-09-28 04:16:33+00:00
T01354,C77897,P60340,Electronics,441.15,10,2024-11-07 06:26:12+00:00
T01355,C62225,P46603,Home,770.89,6,2024-09-23 11:03:52+00:00
T01356,C10340,P62648,Beauty,811.12,4,2024-08-21 09:05:56+00:00
T01357,C26591,P21089,Electronics,801.61,10,2024-09-24 01:21:48+00:00
T01358,C13179,P66120,Electronics,307.89,5,2024-07-15 17:51:29+00:00
T01359,C52442,P57567,Electronics,772.36,6,2024-10-16 18:53:19+00:00
T01360,C66187,P91803,Books,325.3,4,2024-06-01 15:11:39+00:00
T01361,C20670,P77171,Sports,530.23,1,2024-05-31 01:53:53+00:00
T01362,C20403,P99739,Toys,870.42,3,2024-09-15 22:36:31+00:00
T01363,C24519,P85630,Sports,493.56,5,2024-06-15 22:24:10+00:00
T01364,C84166,P12791,Beauty,751.79,3,2024-08-27 17:44:35+00:00
T01365,C99499,P39097,Books,82.34,3,2024-05-03 09:13:28+00:00
T01366,C62776,P99136,Home,175.35,2,2024-01-26 19:10:06+00:00
T01367,C90724,P65720,Home,408.63,4,2024-08-12 11:53:19+00:00
T01368,C91399,P42582,Toys,657.64,7,2024-02-17 18:43:47+00:00
T01369,C64524,P16543,Electronics,913.66,6,2024-05-10 09:30:20+00:00
T01370,C81402,P47355,Toys,445.13,10,2024-02-24 18:31:29+00:00
T01371,C14999,P19267,Beauty,372.45,2,2024-10-16 15:27:14+00:00
T01372,C86974,P77245,Electronics,76.55,8,2024-10-26 00:04:41+00:00
T01373,C20954,P71278,Electronics,137.01,2,2024-12-18 03:30:47+00:00
T01374,C37946,P73308,Books,541.02,4,2024-09-19 11:21:28+00:00
T01375,C16515,P67704,Apparel,511.46,5,2024-07-21 03:55:11+00:00
T01376,C23035,P31068,Toys,399.78,1,2024-04-23 11:00:27+00:00
T01377,C62765,P34461,Toys,783.78,3,2024-11-02 13:35:34+00:00
T01378,C14913,P38466,Books,663.57,8,2024-07-20 16:03:31+00:00
T01379,C13332,P44355,Home,433.65,5,2024-10-04 21:33:23+00:00
T01380,C39007,P57411,Electronics,624.32,1,2024-05-06 13:45:25+00:00
T01381,C31367,P51958,Electronics,814.2,10,2024-10-19 13:33:13+00:00
T01382,C48518,P33454,Toys,931.58,8,2024-06-10 23:41:41+00:00
T01383,C75193,P44794,Electronics,535.98,3,2024-06-12 03:01:54+00:00
T01384,C92154,P58114,Electronics,163.26,4,2024-05-25 10:23:16+00:00
T01385,C91805,P79342,Books,31.24,2,2024-05-21 16:41:55+00:00
T01386,C61104,P85921,Beauty,150.31,6,2024-02-17 12:11:01+00:00
T01387,C28700,P28435,Books,802.4,3,2024-11-15 10:37:21+00:00
T01388,C28941,P19958,Toys,76.85,6,2024-02-03 07:17:26+00:00
T01389,C36898,P75821,Sports,935.61,10,2024-10-22 21:27:29+00:00
T01390,C89976,P80725,Home,147.32,7,2024-11-14 15:18:09+00:00
T01391,C84411,P38338,Sports,748.27,10,2024-12-04 11:32:54+00:00
T01392,C29664,P38940,Toys,948.48,2,2024-08-04 17:52:29+00:00
T01393,C24914,P29201,Home,644.27,2,2024-05-02 21:38:19+00:00
T01394,C98088,P11323,Sports,584.26,10,2024-08-26 22:19:12+00:00
T01395,C53480,P52855,Sports,793.78,2,2024-11-24 12:35:09+00:00
T01396,C93750,P24051,Books,464.96,6,2024-09-24 12:10:40+00:00
T01397,C62806,P63910,Books,965.55,4,2024-09-14 01:06:27+00:00
T01398,C95495,P23717,Sports,108.68,7,2024-01-25 18:08:04+00:00
T01399,C17990,P45496,Home,995.49,5,2024-10-13 11:54:29+00:00
T01400,C42583,P26289,Sports,152.28,6,2024-02-10 09:47:16+00:00
T01401,C71952,P64225,Toys,60.44,5,2024-12-08 16:19:29+00:00
T01402,C76107,P65265,Apparel,428.73,8,2024-05-27 18:14:47+00:00
T01403,C31314,P44488,Toys,811.38,9,2024-11-09 17:52:19+00:00
T01404,C97356,P75543,Apparel,449.65,9,2024-12-25 09:31:40+00:00
T01405,C84464,P91678,Sports,353.64,8,2024-02-18 12:11:30+00:00
T01406,C59339,P17400,Toys,624.4,2,2024-10-18 09:11:19+00:00
T01407,C56643,P98358,Electronics,40.78,1,2024-05-31 02:01:49+00:00
T01408,C85616,P97663,Beauty,60.99,1,2024-12-10 16:16:09+00:00
T01409,C84786,P25053,Electronics,281.79,10,2024-04-28 00:15:58+00:00
T01410,C32419,P72921,Apparel,790.31,3,2024-02-03 19:29:53+00:00
T01411,C56104,P13851,Books,831.38,3,2024-12-04 17:54:48+00:00
T01412,C28183,P46617,Sports,716.71,7,2024-09-28 04:07:23+00:00
T01413,C50455,P77857,Electronics,219.1,2,2024-05-04 03:28:04+00:00
T01414,C73197,P89724,Toys,174.74,9,2024-07-01 06:43:30+00:00
T01415,C63472,P33716,Books,997.87,8,2024-12-07 11:57:03+00:00
T01416,C29295,P71866,Books,50.98,5,2024-06-28 06:28:00+00:00
T01417,C71080,P16632,Sports,610.25,7,2024-07-26 06:04:50+00:00
T01418,C76414,P94897,Electronics,596.56,9,2024-01-10 02:21:18+00:00
T01419,C77721,P64468,Books,625.72,3,2024-10-10 06:18:21+00:00
T01420,C67165,P61503,Electronics,672.86,2,2024-07-23 10:45:47+00:00
T01421,C73044,P26905,Sports,793.45,1,2024-03-31 22:14:30+00:00
T01422,C95526,P98393,Toys,436.24,2,2024-06-30 23:07:42+00:00
T01423,C49294,P52452,Beauty,798.19,4,2024-05-03 16:38:29+00:00
T01424,C54695,P56751,Books,723.33,3,2024-05-22 22:40:27+00:00
T01425,C68933,P38625,Home,29.14,4,2024-11-17 12:49:58+00:00
T01426,C78766,P27118,Sports,413.58,7,2024-03-28 10:16:21+00:00
T01427,C26775,P67041,Books,59.75,3,2024-02-19 07:57:48+00:00
T01428,C43484,P14079,Books,96.29,6,2024-06-20 21:14:21+00:00
T01429,C33237,P35867,Sports,601.39,5,2024-03-11 21:44:14+00:00
T01430,C82051,P43850,Books,595.54,8,2024-01-27 01:28:50+00:00
T01431,C75249,P67640,Sports,324.54,5,2024-12-05 12:23:33+00:00
T01432,C11508,P33245,Home,303.7,9,2024-03-14 11:53:08+00:00
T01433,C43434,P90911,Apparel,410.46,6,2024-04-28 04:00:39+00:00
T01434,C72093,P20949,Home,490.5,1,2024-11-30 01:54:17+00:00
T01435,C45223,P58171,Books,126.7,10,2024-06-11 15:33:21+00:00
T01436,C38184,P51857,Sports,761.77,9,2024-09-15 07:50:50+00:00
T01437,C23898,P21803,Home,992.36,3,2024-05-09 00:54:01+00:00
T01438,C92259,P50030,Beauty,367.9,9,2024-01-09 13:00:57+00:00
T01439,C63616,P74872,Electronics,746.53,10,2024-07-25 15:21:45+00:00
T01440,C52957,P16122,Sports,351.2,8,2024-11-14 00:10:47+00:00
T01441,C53306,P55717,Sports,732.53,4,2024-04-07 11:52:11+00:00
T01442,C57172,P85834,Books,971.01,1,2024-10-30 14:44:06+00:00
T01443,C20421,P26008,Books,583.55,2,2024-05-12 20:50:17+00:00
T01444,C95457,P29298,Home,122.35,5,2024-07-02 09:29:41+00:00
T01445,C22889,P83919,Books,304.67,10,2024-09-17 12:45:45+00:00
T01446,C96314,P30129,Books,384.33,9,2024-07-09 12:48:31+00:00
T01447,C89549,P92237,Electronics,146.97,10,2024-10-29 22:58:59+00:00
T01448,C98848,P11528,Home,769.17,3,2024-07-16 00:48:52+00:00
T01449,C30268,P90997,Books,633.86,6,2024-05-25 14:32:16+00:00
T01450,C95737,P56173,Sports,600.74,10,2024-08-14 14:32:44+00:00
T01451,C69660,P69949,Electronics,808.91,10,2024-06-02 21:31:09+00:00
T01452,C40497,P31841,Sports,540.24,10,2024-07-31 19:21:27+00:00
T01453,C31504,P12495,Toys,390.37,7,2024-04-07 23:28:22+00:00
T01454,C76454,P48449,Home,515.81,7,2024-06-26 06:30:41+00:00
T01455,C15162,P99851,Beauty,930.52,1,2024-07-20 17:30:49+00:00
T01456,C25059,P97413,Home,427.97,2,2024-06-22 05:39:28+00:00
T01457,C41722,P61248,Sports,987.79,10,2024-10-24 14:58:43+00:00
T01458,C99009,P56025,Home,872.56,10,2024-06-27 22:46:01+00:00
T01459,C94001,P48273,Toys,495.27,1,2024-04-10 02:02:03+00:00
T01460,C52702,P66445,Toys,522.72,7,2024-04-03 00:54:26+00:00
T01461,C18523,P93071,Books,845.07,1,2024-12-22 20:57:14+00:00
T01462,C99728,P20812,Home,694.06,9,2024-07-31 05:36:45+00:00
T01463,C10336,P80570,Apparel,381.73,1,2024-01-28 13:27:43+00:00
T01464,C73070,P19957,Books,197.26,5,2024-08-28 22:59:20+00:00
T01465,C86436,P34449,Books,48.34,3,2024-04-08 19:56:53+00:00
T01466,C16193,P64337,Apparel,571.43,6,2024-08-07 15:46:48+00:00
T01467,C43944,P50159,Toys,875.07,6,2024-04-07 19:38:24+00:00
T01468,C38828,P25080,Sports,103.12,2,2024-03-12 20:06:32+00:00
T01469,C15102,P74087,Home,442.01,1,2024-07-23 14:57:11+00:00
T01470,C35562,P61691,Home,861.01,8,2024-06-16 09:45:16+00:00
T01471,C24867,P17203,Toys,951.05,1,2024-03-04 21:15:56+00:00
T01472,C70496,P67536,Apparel,601.07,10,2024-09-01 00:50:12+00:00
T01473,C37065,P27368,Toys,132.87,2,2024-05-17 10:29:39+00:00
T01474,C52629,P19146,Books,391.8,7,2024-04-16 13:14:40+00:00
T01475,C85475,P26254,Toys,200.33,2,2024-12-20 20:32:55+00:00
T01476,C63539,P92542,Apparel,618.16,3,2024-08-19 12:11:28+00:00
T01477,C64920,P84592,Books,259.29,2,2024-05-23 23:25:06+00:00
T01478,C57333,P78602,Beauty,735.59,8,2024-05-19 08:39:31+00:00
T01479,C86845,P96435,Home,597.66,4,2024-01-14 23:10:51+00:00
